Id,SalePrice
1461,131757.0000228914
1462,146251.69186139185
1463,181644.3435279058
1464,200807.2834328007
1465,249769.92994663116
1466,159534.12871437598
1467,204351.94417265765
1468,192432.1987471246
1469,212737.71577456998
1470,115065.69792159958
1471,191617.7908594785
1472,155982.73172483404
1473,100066.39433780688
1474,147183.37533226065
1475,129345.08838201358
1476,281399.4325599682
1477,238474.03272237847
1478,278542.82136673515
1479,248519.72684909092
1480,381685.68678075436
1481,324244.3981732805
1482,232640.10715719496
1483,188576.30689988824
1484,179743.39235399812
1485,193597.7985859119
1486,209330.63582531144
1487,245790.77268894276
1488,245244.28287618907
1489,190962.4072825852
1490,192982.64368184222
1491,187388.77866487953
1492,99164.03373017904
1493,221354.84800337072
1494,293596.63122302643
1495,272934.7863575951
1496,281566.4608686138
1497,166639.11297171298
1498,182558.97600585307
1499,169301.02204671738
1500,163387.36981168462
1501,199284.83948521022
1502,176990.705795526
1503,231526.32008857207
1504,196951.40588098808
1505,205253.30235239092
1506,177151.91165561843
1507,222541.43562990412
1508,196032.87583893965
1509,148356.77688762787
1510,128631.57628905665
1511,149916.60645258366
1512,155184.43911306196
1513,113941.88080030985
1514,178914.83212070903
1515,168579.80553426672
1516,163427.99729047748
1517,187251.99850003465
1518,134704.88323763726
1519,268230.01913943107
1520,118921.15881946389
1521,127800.99589113457
1522,178043.6563927417
1523,86240.9568906666
1524,114400.41399964059
1525,141505.59284241826
1526,157548.54711211377
1527,138605.3109151878
1528,142057.92071726758
1529,143626.13610595526
1530,218542.86219588763
1531,148944.05567091538
1532,106479.27537359702
1533,169208.40506818445
1534,121510.70181898415
1535,156844.97241758122
1536,90956.89073398322
1537,63766.85049380563
1538,157638.295086152
1539,210212.44698488482
1540,96701.2207794699
1541,176192.02107234058
1542,137358.01025090207
1543,160030.05852089866
1544,70532.82544673755
1545,127114.31619736433
1546,184462.14056107533
1547,137477.05233583009
1548,114871.77929194443
1549,136250.28172771868
1550,119553.1338858522
1551,139907.75994269384
1552,103251.54901311742
1553,123690.047470341
1554,159036.98292427478
1555,172945.92343707252
1556,110342.596451038
1557,133350.72301801833
1558,119404.1618472366
1559,63777.85886207866
1560,155273.32567369958
1561,111386.77350530351
1562,153673.16283287053
1563,131561.42739135397
1564,160311.49169143927
1565,163733.6467489959
1566,248804.82860196495
1567,83903.23272860053
1568,201119.27283933343
1569,130383.6540524979
1570,157490.8043466989
1571,105737.21847690784
1572,146043.8125622356
1573,282391.0043307331
1574,173079.1994981847
1575,266290.8835828303
1576,234870.2535514681
1577,172277.77188260815
1578,155582.02857240508
1579,216096.222693331
1580,190858.91323463232
1581,146974.83696684646
1582,138436.65797900475
1583,272529.6532871425
1584,180070.77129478529
1585,198474.11448101504
1586,63195.31329895955
1587,99118.98201334584
1588,142315.51110105615
1589,100651.35077768375
1590,119066.69404355242
1591,110087.22832935306
1592,169711.2443046868
1593,154159.3209777573
1594,92765.45170265666
1595,138764.67321254118
1596,207871.0699800209
1597,161791.73541707438
1598,204044.81830565658
1599,227276.5551303941
1600,199375.86614137577
1601,47604.8032653417
1602,145459.47721100957
1603,96742.93058334084
1604,281401.925788505
1605,229409.6034990085
1606,160874.23907998813
1607,126784.16612483215
1608,254363.31211759793
1609,199858.9604560994
1610,175150.53002171227
1611,105035.69916187643
1612,156458.0994984526
1613,168384.93601172217
1614,157980.44477672948
1615,88944.96401128793
1616,85520.51909360886
1617,86308.15153102754
1618,149813.0694788299
1619,167869.05708317496
1620,171133.55728505846
1621,121328.6761420267
1622,171381.01039366683
1623,267958.03314319125
1624,174431.66131123246
1625,143205.25348402714
1626,170000.74982800163
1627,208011.72245222834
1628,299429.5027153888
1629,190889.7221371761
1630,326072.68677466107
1631,244506.37793825348
1632,257479.9018342677
1633,199485.93377179888
1634,173555.719637654
1635,181684.41062762987
1636,189873.83453647795
1637,179152.6750748818
1638,191491.53244380062
1639,190398.1997453601
1640,181695.54263994473
1641,192232.575348457
1642,234514.76491810722
1643,200647.77290452414
1644,236298.26725861468
1645,205852.20376340466
1646,253637.27045368965
1647,183195.47938686688
1648,128116.33723331636
1649,119969.35657176681
1650,130257.24610788855
1651,154269.39716342543
1652,133955.18840988315
1653,133785.68353339503
1654,143855.87836906643
1655,162117.03562588463
1656,148385.7463642972
1657,153306.96504272436
1658,201679.88850707383
1659,171679.03466415158
1660,169527.74526663843
1661,366933.7208401775
1662,282456.3727142123
1663,339849.07775435096
1664,394866.85248816793
1665,294899.8694597578
1666,326569.055412209
1667,305524.84015666205
1668,323528.5304517569
1669,329552.6499503391
1670,326705.84045622556
