Id,SalePrice
1461,130660.89067087468
1462,142705.71756143385
1463,181497.92809381295
1464,198595.84599539475
1465,252915.26947951247
1466,159395.04374616855
1467,202457.63695238763
1468,189909.01637609192
1469,212382.24856523925
1470,117109.37850939465
1471,194407.03469739459
1472,156237.83553816914
1473,100548.50946712692
1474,151694.7425859631
1475,132692.96994319692
1476,290370.19296983304
1477,238891.22145892237
1478,277460.6462046403
1479,244497.81717822014
1480,385541.4541350921
1481,324007.5392412987
1482,233493.81245648232
1483,186247.83895248268
1484,177134.56422317232
1485,194641.1925747369
1486,206291.05441577407
1487,243987.72357972478
1488,242586.92897985992
1489,191629.24529947306
1490,191642.94945026457
1491,185920.43831949902
1492,105485.80847048148
1493,217252.83847228286
1494,291703.6787473614
1495,278334.83443787426
1496,276138.4360206694
1497,171411.96427085472
1498,185397.3518032767
1499,174639.8528084834
1500,169028.37102391577
1501,195134.77050523192
1502,180651.05164445733
1503,231019.58579723188
1504,198031.7464942534
1505,205556.16409605823
1506,177416.30684303475
1507,222074.7757802806
1508,192419.11933482322
1509,149955.66204474441
1510,128537.98925289419
1511,149091.57093357015
1512,155732.14668474044
1513,119532.5387182752
1514,176022.06797261507
1515,165308.96874188952
1516,155193.2705584297
1517,189960.85779535893
1518,132981.0852392324
1519,266561.81324906123
1520,115631.65940770617
1521,123647.81722144654
1522,173027.72789127048
1523,83271.7215101812
1524,116226.33496609429
1525,138039.57929788978
1526,153544.42452760227
1527,138275.2927408219
1528,143794.7354733615
1529,143283.77396554628
1530,215417.920077221
1531,142455.28061635722
1532,104647.77710243239
1533,169579.66865023936
1534,116390.9059457822
1535,154777.781402083
1536,90085.10498588753
1537,66998.43857961032
1538,161050.23632036394
1539,206708.27054410533
1540,98514.99004277849
1541,173934.2579619572
1542,132978.70801224478
1543,165009.7262909378
1544,74119.74700742558
1545,125562.20037646702
1546,181198.18313407135
1547,135244.84280529985
1548,112315.63486062206
1549,133565.18729077495
1550,119723.76001069433
1551,140132.96026683896
1552,105705.46744991973
1553,122955.17184500303
1554,162290.98761481937
1555,169980.55127942679
1556,112351.297765308
1557,141158.23229570198
1558,121981.33657856745
1559,68530.08082666376
1560,154279.72232379462
1561,114121.24400192022
1562,153117.94426305202
1563,133173.00652690226
1564,166751.5609424677
1565,163993.6730913861
1566,246809.71794100618
1567,87287.64216486015
1568,196075.4565338518
1569,125484.23175931291
1570,160619.44390719908
1571,111072.35960752686
1572,145009.96133173275
1573,278234.5081201233
1574,171364.766058744
1575,269407.3388094811
1576,237311.34200438717
1577,173172.0699848052
1578,152726.07451110793
1579,219838.04223215638
1580,191349.67101039703
1581,144684.6432938699
1582,137322.9912410988
1583,266764.4514542334
1584,180441.48159018526
1585,196890.40235844022
1586,63523.86006621487
1587,96686.58793197136
1588,138834.56600800256
1589,101411.65594474284
1590,127294.50774479669
1591,113329.66370004951
1592,167570.03405267163
1593,152191.92878196796
1594,98941.89539659105
1595,135366.1484230138
1596,205555.40973479988
1597,158857.91594788042
1598,209308.4827731367
1599,226741.810241938
1600,197377.12107364822
1601,48613.301782713155
