Id,SalePrice
1461,143627.76170742937
1462,148401.19341220078
1463,192218.63171829435
1464,188270.85454480804
1465,242220.09431790892
1466,169093.4464894981
1467,205775.28703007477
1468,181411.0302902877
1469,209602.57744955033
1470,138684.90951993427
1471,188206.94763305757
1472,154360.4828533249
1473,112680.46514815191
1474,156170.732691336
1475,144298.22788364062
1476,321860.99528769986
1477,241135.7281694086
1478,281102.3755458095
1479,239459.16387010048
1480,379339.02891483
1481,281091.53125794145
1482,214757.04260220862
1483,175120.14061215398
1484,184499.0857135769
1485,187079.66617152837
1486,199501.8687950393
1487,237120.02550420948
1488,248676.29754583258
1489,204879.96906463054
1490,175495.25955848792
1491,184245.13447134898
1492,97565.46984997923
1493,171141.3934218442
1494,269144.82051422255
1495,253628.8526407148
1496,306969.8377204606
1497,182536.38333323004
1498,169413.351324819
1499,161827.8793208497
1500,171077.8094300307
1501,169471.38937498175
1502,197260.08393683235
1503,249802.91306993604
1504,205991.63117905534
1505,198553.21990238375
1506,177412.39739330288
1507,222575.07367312867
1508,185662.0564704045
1509,153887.56594912804
1510,134964.54579344406
1511,155786.87831728152
1512,145261.3930272101
1513,114908.21765749934
1514,165085.34278997954
1515,148947.40113414032
1516,148165.02672231346
1517,169633.98179863967
1518,133384.14335287054
1519,262829.1172185251
1520,135729.8658392857
1521,141489.70921679563
1522,158996.49417067622
1523,114341.53467465166
1524,138439.10864435686
1525,156408.4044668172
1526,156963.86934967796
1527,136097.69191242062
1528,147442.00496574742
1529,134694.60941396805
1530,165405.73534397257
1531,145365.86255178007
1532,116300.12163108648
1533,154499.24886829697
1534,108199.90954006051
1535,155702.45091951563
1536,111791.43396826847
1537,71569.17231768125
1538,176703.8144495326
1539,200260.92902507464
1540,80902.4756833765
1541,152584.29749003027
1542,141020.94874954456
1543,162648.4307502258
1544,89354.37755696848
1545,138087.72102485935
1546,177987.81616577608
1547,146877.68479938322
1548,124861.45774164857
1549,136126.48343416565
1550,125738.32151316827
1551,145438.56312918346
1552,92055.04999553398
1553,95341.23227969602
1554,141477.38279427198
1555,182051.21161127702
1556,125330.1738553628
1557,193235.8361263045
1558,119761.77343273496
1559,86000.83502618351
1560,150952.57093965565
1561,141099.47793363742
1562,147911.77637427356
1563,144204.29516835135
1564,170082.4163491698
1565,173658.20749171101
1566,263273.6928996945
1567,87971.21690265674
1568,167755.0271134943
1569,166301.13536289698
1570,153474.36830232915
1571,142650.0764799133
1572,153427.18496558268
1573,286254.16834704863
1574,150925.25653855136
1575,278664.48260248214
1576,190454.7949131613
1577,200849.53501019278
1578,125745.58300714687
1579,224293.05521284408
1580,194884.63676826784
1581,143808.31053177663
1582,136062.13535468112
1583,274192.1076138205
1584,180412.5855491627
1585,178259.31245752235
1586,74160.79490009023
1587,108398.28589079749
1588,137883.55948051164
1589,106115.0599974012
1590,134667.0565555128
1591,143786.12775654194
1592,149992.59116231813
1593,149159.29438898704
1594,114560.95758369144
1595,139349.8531656233
1596,235451.3263062369
1597,140920.89251325763
1598,210676.85313303358
1599,231843.4098277947
1600,199633.95177859228
1601,108856.43090998149
1602,137925.91845477078
1603,107374.11989642089
1604,279140.513618258
1605,272735.7876805738
1606,161841.6000294903
1607,116242.72863288003
1608,215877.20648278712
1609,200752.3425101928
1610,162333.5226421501
1611,110626.18722428022
1612,145339.9724714041
1613,151497.48391775534
1614,150540.43732972868
1615,104853.25009885782
1616,92936.41157804204
1617,107179.99268997254
1618,148411.11501253347
1619,160312.40477652394
1620,162676.68906432216
1621,135131.41417587898
1622,163833.86809130464
1623,292275.48883640766
1624,162581.37125556346
1625,147628.7866598435
1626,165196.81845273054
1627,213652.33466143414
1628,285801.97818553494
1629,189547.10937093495
1630,343102.27165977686
1631,218909.6058957351
1632,245783.37090708368
1633,198120.31045030046
1634,177452.48438598658
1635,183492.0037935126
1636,177701.951669185
1637,174109.3070002242
1638,185717.84327903416
1639,198430.07265865186
1640,182242.06663810537
1641,183381.27378212844
1642,219197.77732893827
1643,201499.66365663678
1644,265082.9223112843
1645,210219.59589676466
1646,216357.95939800478
1647,182877.9564451711
1648,134514.0166744827
1649,131796.0578656332
1650,143012.68765223262
1651,155565.36197469835
1652,133659.03680954195
1653,139952.53741039868
1654,157095.3316838685
1655,175945.26865503629
1656,155495.71083247798
1657,157014.40432288864
1658,180711.36550861716
1659,213276.3186317927
1660,158032.38050282001
1661,386109.46343307005
1662,335567.93185042054
1663,342971.1454989852
1664,379532.7281908616
1665,301958.7024461504
1666,287588.3462721625
1667,297031.7355334335
1668,330571.5256640586
1669,348402.76002007717
1670,329439.708215025
1671,211827.763255278
1672,347618.31499979325
1673,263199.7962840436
1674,241325.6711149913
1675,185920.76468453783
1676,180373.25844838176
1677,229569.28719667275
1678,399369.6778774385
1679,343409.56651676184
1680,314422.17165011656
1681,293463.00425005256
1682,337628.36330603645
1683,197678.77445822678
1684,181538.16822154625
1685,194765.88955160454
1686,186328.8108963706
1687,227684.49440369758
1688,185938.68680735913
1689,181689.24822154627
1690,207017.57335991762
1691,197593.60564243983
1692,331716.19025950425
1693,184663.59311737024
1694,174606.08345310975
1695,196805.03397577337
1696,206508.48484700118
1697,184476.0161925673
1698,271197.39132509526
1699,346316.74629970756
1700,216719.18905655068
1701,233358.21551477324
1702,240179.51861833484
1703,249019.25495724843
1704,294215.05862797
1705,282595.8129982102
1706,420819.7385019879
1707,205590.07046704285
1708,203979.6549323767
1709,276549.2817790276
1710,252271.73912860948
1711,276697.1891427847
1712,229597.8523516607
1713,281091.97239475517
1714,215793.9115637939
1715,197768.14700273395
1716,212376.326772319
1717,171331.17340874756
1718,139898.43198872314
1719,199392.4408768666
1720,269666.5657820891
1721,160416.8230122408
1722,190556.3795189586
1723,157602.6779959135
1724,204064.67683883972
1725,183801.54545796066
1726,176542.79974579834
1727,164209.96451538018
1728,230501.78710338075
1729,144749.659008104
1730,133759.92352876364
1731,153784.14127761396
1732,139114.38085147858
1733,159461.88858905018
1734,143297.8353990383
1735,124465.41658755507
1736,143369.99837093844
1737,330019.1340584927
1738,191718.9749317117
1739,207448.5435956371
1740,179828.68592010668
1741,224421.1563116776
1742,168679.02253592334
1743,171988.91567263356
1744,274996.65806315956
1745,179825.33418603672
1746,201993.16293257778
1747,209597.8150948069
1748,127903.66989659004
1749,144965.0782833522
1750,167855.94262024597
1751,209215.62836514704
1752,146702.6683711266
1753,133117.92012045544
1754,229256.8371072622
1755,203559.31185084078
1756,130038.25437690114
1757,136484.5836749383
1758,162827.94443366505
1759,159048.535434963
1760,146635.1442548883
1761,156332.75288455287
1762,170324.45591260458
1763,158579.77595796125
1764,112462.45631174445
1765,171834.68886315715
1766,173876.68785002633
1767,171798.6134260656
1768,143644.43599567926
1769,154915.08562919885
1770,171278.77020170487
1771,141516.79527505304
1772,129288.5055487801
1773,144135.07468458964
1774,139254.35818879656
1775,148219.350794983
1776,132554.87513869145
1777,156926.62961503002
1778,167149.52553664712
1779,157794.13300290456
1780,186312.96049230947
1781,160930.48670928346
1782,149356.89867707857
1783,174698.65450352532
1784,104102.19725888739
1785,156741.02728027749
1786,100505.45022931922
1787,165809.16776980774
1788,94575.09375037185
1789,130505.11292711254
1790,105015.05226996068
1791,147725.4865453865
1792,123422.52593260942
1793,166975.49774598912
1794,156550.9632050466
1795,149778.72890568242
1796,140280.03612278623
1797,152396.89537067147
1798,128127.31002199087
1799,145840.3922933051
1800,131653.06579372144
1801,134070.05872054608
1802,111147.13018822935
1803,111563.10366560424
1804,160538.63595595406
1805,148121.016620586
1806,129218.19530548295
1807,139781.1917533014
1808,125137.74370714901
1809,123034.30601597331
1810,169532.05191459178
1811,122608.6123881327
1812,106849.87269421355
1813,123480.47871845993
1814,90858.97336075027
1815,116367.87292346593
1816,111936.28403374205
1817,106268.56657395705
1818,109509.85824742833
1819,121883.91417691672
1820,137424.81128671358
1821,98362.13707951269
1822,134591.65109305782
1823,118370.64043905605
1824,90225.03007151322
1825,129216.4523163238
1826,125802.41822214804
1827,120916.99724148745
1828,129136.10076271788
1829,125696.94805542042
1830,114835.15915941235
1831,160655.7346222907
1832,114949.7053045129
1833,112242.51255082301
1834,107095.59145634483
1835,168008.4930275246
1836,102340.47383870199
1837,123744.96844202952
1838,169195.49581920204
1839,133754.09393197775
1840,170173.6638298534
1841,157779.95214021773
1842,101135.44075347818
1843,152170.4678265447
1844,121025.28686276697
1845,142350.15192959242
1846,156578.335010242
1847,124462.67648277573
1848,74502.14250808791
1849,120049.12002621364
1850,155971.90520014337
1851,132425.51669757397
1852,147659.6224456836
1853,137169.62086633223
1854,179971.5978916772
1855,152012.58390194763
1856,191531.11131464547
1857,108437.90063480812
1858,145474.84972042154
1859,124364.35209613698
1860,189758.180986408
1861,131824.10547063264
1862,206404.79422248105
1863,197128.63448882586
1864,283000.90322827664
1865,365658.69452902605
1866,358902.83357092843
1867,246107.68911548998
1868,298606.8186212117
1869,290386.61475668673
1870,289126.0066858467
1871,239387.42667908355
1872,163148.65630984085
