Id,SalePrice
1461,122374.21875
1462,160787.78125
1463,188264.859375
1464,190461.1875
1465,184862.390625
1466,171149.21875
1467,170045.171875
1468,163497.171875
1469,182838.015625
1470,122039.1484375
1471,190689.640625
1472,93169.6953125
1473,99184.296875
1474,149739.109375
1475,114342.390625
1476,381287.09375
1477,247097.125
1478,288733.21875
1479,278135.5625
1480,504377.1875
1481,338569.21875
1482,208801.0
1483,176033.265625
1484,164589.921875
1485,176806.015625
1486,194819.65625
1487,350552.34375
1488,241389.0
1489,207675.78125
1490,226825.1875
1491,189552.4375
1492,98847.84375
1493,173502.734375
1494,310004.3125
1495,298569.25
1496,234691.203125
1497,182849.875
1498,158871.671875
1499,153374.453125
1500,149155.90625
1501,178798.21875
1502,140434.984375
1503,289653.28125
1504,242804.765625
1505,224354.765625
1506,192005.15625
1507,238170.5
1508,208437.90625
1509,171042.34375
1510,144807.09375
1511,143591.703125
1512,168107.21875
1513,133567.90625
1514,144724.953125
1515,201387.265625
1516,156345.0625
1517,159384.90625
1518,136116.203125
1519,211670.265625
1520,135127.671875
1521,134800.234375
1522,170141.203125
1523,113534.3984375
1524,125619.234375
1525,125524.1484375
1526,116006.53125
1527,103401.65625
1528,133630.078125
1529,148004.0625
1530,166012.8125
1531,99006.25
1532,101108.8046875
1533,145105.828125
1534,124205.109375
1535,153352.953125
1536,107992.8046875
1537,70056.125
1538,156286.328125
1539,178297.109375
1540,86223.0390625
1541,144408.53125
1542,138247.734375
1543,219951.375
1544,79476.484375
1545,106192.4765625
1546,130704.953125
1547,140579.03125
1548,133921.21875
1549,110547.140625
1550,143211.234375
1551,117598.2890625
1552,129934.53125
1553,153527.375
1554,120973.546875
1555,171733.5625
1556,84162.4921875
1557,98794.2265625
1558,86942.5625
1559,69726.6640625
1560,137501.015625
1561,127168.6171875
1562,130510.0234375
1563,119514.796875
1564,154418.25
1565,144643.265625
1566,233153.484375
1567,71936.3828125
1568,230005.296875
1569,137624.59375
1570,139062.671875
1571,122164.796875
1572,148342.484375
1573,255335.734375
1574,103802.0
1575,228290.046875
1576,235723.71875
1577,201217.5625
1578,150671.796875
1579,140497.953125
1580,191858.71875
1581,155735.96875
1582,133809.0
1583,316990.15625
1584,233640.046875
1585,142757.84375
1586,71357.859375
1587,99050.3515625
1588,152469.375
1589,94585.109375
1590,130436.484375
1591,95982.0234375
1592,111961.4375
1593,136292.859375
1594,131456.25
1595,104898.0546875
1596,232239.40625
1597,184655.71875
1598,190891.78125
1599,180588.5
1600,178245.921875
1601,64885.99609375
1602,116422.2578125
1603,72442.1171875
1604,271236.90625
1605,242408.203125
1606,169886.96875
1607,173404.140625
1608,215114.75
1609,198396.6875
1610,152500.9375
1611,142570.765625
1612,166404.0
1613,160237.625
1614,115703.1328125
1615,83098.3984375
1616,74513.4375
1617,90038.734375
1618,126595.1796875
1619,145054.78125
1620,143183.796875
1621,133337.171875
1622,143734.1875
1623,267620.9375
1624,209504.3125
1625,121377.78125
1626,156842.0625
1627,184397.203125
1628,257741.890625
1629,179318.546875
1630,368525.28125
1631,211015.609375
1632,237239.921875
1633,166944.453125
1634,192078.59375
1635,181690.109375
1636,157220.640625
1637,200581.28125
1638,194878.75
1639,180053.859375
1640,267935.8125
1641,179495.109375
1642,223759.46875
1643,236583.125
1644,230102.703125
1645,200021.203125
1646,161584.359375
1647,166559.4375
1648,130447.9296875
1649,135296.203125
1650,110813.6640625
1651,120944.7109375
1652,97285.4765625
1653,92016.203125
1654,146849.765625
1655,146437.765625
1656,142084.296875
1657,147872.140625
1658,143486.03125
1659,122228.1875
1660,149140.265625
1661,467718.15625
1662,435485.03125
1663,402694.46875
1664,438954.59375
1665,304504.46875
1666,320859.1875
1667,367344.1875
1668,325031.71875
1669,292059.8125
1670,362167.78125
1671,259511.3125
1672,450766.78125
1673,290821.59375
1674,249311.734375
1675,183237.40625
1676,184250.953125
1677,232371.453125
1678,431923.03125
1679,404101.71875
1680,346755.21875
1681,254902.65625
1682,310743.71875
1683,169061.078125
1684,172084.734375
1685,177477.703125
1686,168039.734375
1687,167105.0
1688,191347.453125
1689,199656.25
1690,193044.546875
1691,180264.5
1692,255419.265625
1693,155651.1875
1694,183000.421875
1695,162777.296875
1696,272156.75
1697,172297.21875
1698,377313.15625
1699,336925.5625
1700,245712.796875
1701,272453.84375
1702,247836.046875
1703,259983.953125
1704,292973.71875
1705,234670.84375
1706,427927.9375
1707,215304.796875
1708,200735.90625
1709,286458.125
1710,224948.234375
1711,252439.453125
1712,280951.28125
1713,273243.3125
1714,217405.453125
1715,206118.203125
1716,191099.4375
1717,177919.0
1718,132367.9375
1719,198495.296875
1720,238595.84375
1721,168655.265625
1722,123738.9375
1723,154909.125
1724,206804.0
1725,234065.796875
1726,184263.78125
1727,157359.84375
1728,184825.375
1729,157159.625
1730,160280.578125
1731,119715.109375
1732,130163.359375
1733,120539.15625
1734,117519.921875
1735,136524.03125
1736,110313.1328125
1737,352151.0
1738,223525.5
1739,257548.265625
1740,224576.96875
1741,201245.765625
1742,177056.421875
1743,177986.71875
1744,299675.21875
1745,222090.796875
1746,189135.671875
1747,220640.671875
1748,237869.5
1749,150960.609375
1750,131117.203125
1751,236728.015625
1752,119498.390625
1753,145295.671875
1754,192016.5
1755,166103.390625
1756,124776.765625
1757,122922.4375
1758,144404.546875
1759,160700.40625
1760,159033.859375
1761,134811.671875
1762,171787.609375
1763,177495.984375
1764,113646.078125
1765,158880.609375
1766,175249.6875
1767,199773.953125
1768,146816.984375
1769,183158.09375
1770,147577.28125
1771,126027.453125
1772,138896.59375
1773,126204.140625
1774,132859.265625
1775,139098.484375
1776,130783.1328125
1777,111109.0078125
1778,143398.46875
1779,110737.390625
1780,175149.4375
1781,130536.4140625
1782,89191.7109375
1783,146436.078125
1784,103399.9765625
1785,119030.921875
1786,152657.078125
1787,165137.0625
1788,54300.7421875
1789,99062.4453125
1790,81504.421875
1791,169116.234375
1792,154127.234375
1793,125248.40625
1794,149472.03125
1795,137310.875
1796,124633.578125
1797,114222.0625
1798,125919.8125
1799,111706.328125
1800,126525.78125
1801,122018.6640625
1802,136181.265625
1803,147893.859375
1804,142974.75
1805,140532.921875
1806,119031.1484375
1807,128034.078125
1808,123185.546875
1809,118412.953125
1810,151274.0625
